Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-09-16 00:00:00+05:30,396.45057027554856,402.3085148315743,392.3311032641353,400.6645202636719,9949384,0.0,0.0
2016-09-19 00:00:00+05:30,395.3167333651584,403.9713823568884,393.55934095460833,401.061279296875,5809154,0.0,0.0
2016-09-20 00:00:00+05:30,398.07565697040644,399.53068544249015,395.2222528993079,396.8851623535156,4214004,0.0,0.0
2016-09-21 00:00:00+05:30,398.34014518244584,401.0801509249247,397.2252647478293,399.00152587890625,4231532,0.0,0.0
2016-09-22 00:00:00+05:30,400.2298647980271,400.98572856535105,397.5843416123933,400.154296875,3629514,0.0,0.0
2016-09-23 00:00:00+05:30,399.4740372129729,400.15433311888734,393.04919460879074,394.012939453125,5205294,0.0,0.0
2016-09-26 00:00:00+05:30,394.0884271551702,394.5608419563632,389.6477280239564,391.4996032714844,6371798,0.0,0.0
2016-09-27 00:00:00+05:30,391.17838959312405,396.7906684793297,390.53587775147713,392.95465087890625,6525660,0.0,0.0
2016-09-28 00:00:00+05:30,393.04912961671835,393.91839133784384,390.49808959276373,392.65228271484375,5434708,0.0,0.0
2016-09-29 00:00:00+05:30,394.9199262923359,394.9199262923359,387.0022713239363,388.9674987792969,8902638,0.0,0.0
2016-09-30 00:00:00+05:30,389.685484253896,394.52302992760906,389.685484253896,391.5562744140625,6502354,0.0,0.0
2016-10-03 00:00:00+05:30,391.34844107823096,393.04913444844055,387.79587236694107,392.3310546875,3656160,0.0,0.0
2016-10-04 00:00:00+05:30,393.0490773405983,397.35750914599015,392.40661172556986,396.5260314941406,5066586,0.0,0.0
2016-10-05 00:00:00+05:30,396.52614615450557,396.7718111257312,391.91539525230286,393.6160888671875,2307574,0.0,0.0
2016-10-06 00:00:00+05:30,394.9387924152444,394.9387924152444,387.739172051961,388.2872009277344,3721882,0.0,0.0
2016-10-07 00:00:00+05:30,389.25092773740363,390.7060024066822,381.7489890231975,382.6749267578125,6288558,0.0,0.0
2016-10-10 00:00:00+05:30,384.35671620828816,389.93121135486854,381.7111930878771,389.25091552734375,5413170,0.0,0.0
2016-10-13 00:00:00+05:30,386.01958103014545,399.85187680427373,386.01958103014545,397.716552734375,9778690,0.0,0.0
2016-10-14 00:00:00+05:30,397.92449516544406,409.1868377773827,376.51464442617686,388.1927490234375,33461690,0.0,0.0
2016-10-17 00:00:00+05:30,391.1405697705103,393.72943998323456,384.48897809611503,386.3975524902344,8014858,0.0,0.0
2016-10-18 00:00:00+05:30,389.2698529164706,393.2381378248424,388.2494552508808,392.6901550292969,6388134,0.0,0.0
2016-10-19 00:00:00+05:30,393.80502959425746,395.2033591343127,391.5374382530237,393.7294616699219,3509836,0.0,0.0
2016-10-20 00:00:00+05:30,394.844319965399,397.0929961312629,390.7059844553599,391.7830810546875,3535490,0.0,0.0
2016-10-21 00:00:00+05:30,395.354603777631,397.64651452416797,390.5797897223456,396.61517333984375,3863620,5.5,0.0
2016-10-24 00:00:00+05:30,396.30953787691783,398.2958417283957,391.7257167159318,392.3368835449219,2902974,0.0,0.0
2016-10-25 00:00:00+05:30,395.927606557259,396.84438023978555,387.79132755429816,388.5552978515625,5636014,0.0,0.0
2016-10-26 00:00:00+05:30,388.4789166025192,389.5675650076014,385.5376261403622,387.40936279296875,2775216,0.0,0.0
2016-10-27 00:00:00+05:30,388.8227087383395,388.8418033336826,382.4053393153963,383.3221130371094,7227790,0.0,0.0
2016-10-28 00:00:00+05:30,383.97144140906653,385.8049652940946,379.3685254464323,381.0301513671875,5840706,0.0,0.0
2016-11-01 00:00:00+05:30,384.5826951321555,384.5826951321555,376.79021103205605,377.95526123046875,6332798,0.0,0.0
2016-11-02 00:00:00+05:30,376.17893465239086,377.2102991204853,374.3454107727348,374.7464904785156,5377194,0.0,0.0
2016-11-03 00:00:00+05:30,374.74658229223036,375.10947290142525,368.6539135837265,369.3223876953125,5225108,0.0,0.0
2016-11-04 00:00:00+05:30,369.37959133977137,374.03981421813063,367.08768074200646,370.90753173828125,6005548,0.0,0.0
2016-11-07 00:00:00+05:30,376.255399281758,376.6373844586938,372.43554751240003,373.5624084472656,4537672,0.0,0.0
2016-11-08 00:00:00+05:30,376.98120859957555,377.3058866984104,370.7548310988688,375.3386535644531,5261108,0.0,0.0
2016-11-09 00:00:00+05:30,355.2461316111097,372.282657199125,344.16856406624714,366.0563049316406,12764158,0.0,0.0
2016-11-10 00:00:00+05:30,367.6607005138674,367.6607005138674,357.15610907061404,358.83685302734375,7287330,0.0,0.0
2016-11-11 00:00:00+05:30,359.06600148688545,360.9759270267093,350.92972335013997,352.01837158203125,7096782,0.0,0.0
2016-11-15 00:00:00+05:30,352.95421606518295,359.04688279111673,347.05254188041,352.7823181152344,9235850,0.0,0.0
2016-11-16 00:00:00+05:30,355.24614312182655,365.5024337345357,354.69226006373253,359.4097900390625,12222616,0.0,0.0
2016-11-17 00:00:00+05:30,356.8696384425125,362.50391959533783,353.87106423953037,355.1697998046875,5706730,0.0,0.0
2016-11-18 00:00:00+05:30,355.24618198560637,356.4876336968464,350.47136771160626,351.42633056640625,6040228,0.0,0.0
2016-11-21 00:00:00+05:30,354.06208763155325,354.06208763155325,346.4414783055781,348.0267028808594,7940568,0.0,0.0
2016-11-22 00:00:00+05:30,350.2422105658342,354.73053629881525,348.23678842982144,349.2108459472656,5483126,0.0,0.0
2016-11-23 00:00:00+05:30,352.2285138203929,352.5341206061811,348.54237094069754,351.5218505859375,8251786,0.0,0.0
2016-11-24 00:00:00+05:30,354.5585888742645,359.0278193885724,352.6868524824835,355.3607482910156,16780644,0.0,0.0
2016-11-25 00:00:00+05:30,355.4181053799665,376.255391698969,355.4181053799665,373.3905029296875,12631380,0.0,0.0
2016-11-28 00:00:00+05:30,374.0781019969569,375.66334990403817,370.75482609138766,374.25,7365712,0.0,0.0
2016-11-29 00:00:00+05:30,373.887050323585,376.1407719751198,369.4178195232245,371.51873779296875,6125506,0.0,0.0
2016-11-30 00:00:00+05:30,371.67157235711454,373.1995130451191,367.10684488879593,372.6456298828125,8500918,0.0,0.0
2016-12-01 00:00:00+05:30,372.8175067550955,375.70148997743775,369.37964040182106,372.6647033691406,4611590,0.0,0.0
2016-12-02 00:00:00+05:30,368.5392429739055,370.3727669062092,367.125893352195,368.4246520996094,4453228,0.0,0.0
2016-12-05 00:00:00+05:30,368.95943528879815,369.99077645714175,365.9417435268082,367.33599853515625,3659576,0.0,0.0
2016-12-06 00:00:00+05:30,367.3933551099442,374.1544977100291,367.3360713195312,369.1886901855469,3562110,0.0,0.0
2016-12-07 00:00:00+05:30,369.7616491314806,371.67157500509364,366.7821694315493,369.1504821777344,3385980,0.0,0.0
2016-12-08 00:00:00+05:30,370.5447066733252,376.6755639422244,370.5447066733252,376.1217041015625,5941662,0.0,0.0
2016-12-09 00:00:00+05:30,376.25536614000055,385.0983315329579,374.9184181384878,377.9169921875,8648384,0.0,0.0
2016-12-12 00:00:00+05:30,375.4149840380818,375.4149840380818,368.6920550232951,373.3331604003906,5345020,0.0,0.0
2016-12-13 00:00:00+05:30,374.53640839176063,379.25391527568,370.9457389549041,378.2416687011719,4854282,0.0,0.0
2016-12-14 00:00:00+05:30,378.54730867165034,383.87600652927733,375.91160163662306,381.8896789550781,5382614,0.0,0.0
2016-12-15 00:00:00+05:30,380.99197076765427,389.22374550025,377.783286410653,379.06292724609375,7966416,0.0,0.0
2016-12-16 00:00:00+05:30,383.4367291004321,385.69045104748534,381.1257233635881,383.9524230957031,6436742,0.0,0.0
2016-12-19 00:00:00+05:30,384.3152734237289,385.13655087190386,379.73145134541215,383.76141357421875,4124134,0.0,0.0
2016-12-20 00:00:00+05:30,382.7491533230345,389.2429014333055,382.4817590320594,386.6263122558594,7636498,0.0,0.0
2016-12-21 00:00:00+05:30,388.0968684098347,390.3887790500503,381.3166327658637,382.5771789550781,7343976,0.0,0.0
2016-12-22 00:00:00+05:30,382.94013958684894,384.6590728817525,370.3346287575562,376.14080810546875,7060054,0.0,0.0
2016-12-23 00:00:00+05:30,376.21719951041564,384.506258965209,371.90074848080246,377.5732421875,7306036,0.0,0.0
2016-12-26 00:00:00+05:30,377.4013265698534,379.6932374599537,372.4737088303284,375.3959045410156,3213828,0.0,0.0
2016-12-27 00:00:00+05:30,375.3959417655147,382.71096740759003,374.3454825033878,381.5841064453125,4912816,0.0,0.0
2016-12-28 00:00:00+05:30,383.1119783286641,385.72856705820277,380.07519198108685,381.4121398925781,5476816,0.0,0.0
2016-12-29 00:00:00+05:30,383.4175669713781,385.04100374311247,377.4586083821148,379.06292724609375,6240124,0.0,0.0
2016-12-30 00:00:00+05:30,381.2212364420839,386.56902933806504,379.215814106091,386.03424072265625,7267768,0.0,0.0
2017-01-02 00:00:00+05:30,386.22518607387957,386.93187260882024,381.73686044244215,382.40533447265625,2335222,0.0,0.0
2017-01-03 00:00:00+05:30,383.55124217895985,383.85684892061136,375.10938051756045,379.6358947753906,6778482,0.0,0.0
2017-01-04 00:00:00+05:30,380.09436772134603,383.58954161910356,379.02481382671556,381.125732421875,7073586,0.0,0.0
2017-01-05 00:00:00+05:30,382.5963575216019,385.61404985269826,377.68785714894045,380.5145568847656,8207074,0.0,0.0
2017-01-06 00:00:00+05:30,380.0370439770796,381.5458667033603,369.78072847023617,371.38507080078125,14393448,0.0,0.0
2017-01-09 00:00:00+05:30,371.3850829093129,373.1804178778736,368.61569041654616,370.6593017578125,10545692,0.0,0.0
2017-01-10 00:00:00+05:30,373.1994961667431,374.7274367856448,369.7425351793827,370.7356872558594,11939854,0.0,0.0
2017-01-11 00:00:00+05:30,372.129962111493,373.75339910508416,368.21461406812614,370.18182373046875,12241574,0.0,0.0
2017-01-12 00:00:00+05:30,373.4096357899431,383.6659526236891,373.4096357899431,382.0043029785156,11855740,0.0,0.0
2017-01-13 00:00:00+05:30,393.4447199929295,397.2645716433463,367.7371230485293,372.7411193847656,31276246,0.0,0.0
2017-01-16 00:00:00+05:30,368.61564953117926,368.7875475021552,363.8217408245331,365.0440979003906,12351372,0.0,0.0
2017-01-17 00:00:00+05:30,365.27328643835153,368.23367124347277,363.8026529900035,364.9486083984375,5560094,0.0,0.0
2017-01-18 00:00:00+05:30,365.9799541506707,367.0877203850299,362.8094821442769,363.19146728515625,5952962,0.0,0.0
2017-01-19 00:00:00+05:30,363.267864807858,366.5529276559161,362.16009858621015,365.9799499511719,8876480,0.0,0.0
2017-01-20 00:00:00+05:30,362.88588877113335,364.08915130707845,361.3579481868338,362.3893127441406,9124742,0.0,0.0
2017-01-23 00:00:00+05:30,360.9759159069198,365.9417221574912,359.0659904259308,363.9172058105469,7948580,0.0,0.0
2017-01-24 00:00:00+05:30,362.88587364834933,362.88587364834933,359.10421153399454,361.18603515625,6826010,0.0,0.0
2017-01-25 00:00:00+05:30,361.39613178075064,361.6635260417681,357.07970435983304,357.76727294921875,9978090,0.0,0.0
2017-01-27 00:00:00+05:30,356.7168033619238,361.9500042917039,344.225908296254,359.8872985839844,10635138,0.0,0.0
2017-01-30 00:00:00+05:30,358.1110587849545,363.4588505961431,354.8068780900898,362.6375732421875,11369208,0.0,0.0
2017-01-31 00:00:00+05:30,359.6390438868156,359.6390438868156,345.4482852456629,354.71142578125,24068534,0.0,0.0
2017-02-01 00:00:00+05:30,351.8465015138483,352.64868429288134,345.75385721042073,350.18487548828125,11531782,0.0,0.0
2017-02-02 00:00:00+05:30,350.2803499409735,360.975933145278,347.64464332553285,357.4998779296875,11828268,0.0,0.0
2017-02-03 00:00:00+05:30,356.6977023099175,359.4098106652047,351.8273920037454,357.5762634277344,8423958,0.0,0.0
2017-02-06 00:00:00+05:30,358.01555716140615,360.4984604652729,355.45625216990067,357.2515869140625,6727934,0.0,0.0
2017-02-07 00:00:00+05:30,356.3921439640716,362.8094898034139,354.6923053883694,359.9255065917969,9268002,0.0,0.0
2017-02-08 00:00:00+05:30,357.53816388522756,360.632234823808,356.1821210248504,357.7291564941406,6319962,0.0,0.0
2017-02-09 00:00:00+05:30,357.9200442033893,362.88585057974365,357.7481462428421,361.35791015625,11907266,0.0,0.0
2017-02-10 00:00:00+05:30,361.45348252593647,371.2896010728774,360.3266215634789,369.8762512207031,12252452,0.0,0.0
2017-02-13 00:00:00+05:30,371.61422061028213,376.6755235312393,367.7943693491824,376.0070495605469,13724268,0.0,0.0
2017-02-14 00:00:00+05:30,374.34539224124956,377.7832580883631,371.42319694539515,377.28668212890625,9338818,0.0,0.0
2017-02-15 00:00:00+05:30,377.8596579934075,381.5267055539449,370.06715278411565,375.032958984375,7259486,0.0,0.0
2017-02-16 00:00:00+05:30,378.5472701647292,387.2947391139209,378.18437962225204,386.6071472167969,12815858,0.0,0.0
2017-02-17 00:00:00+05:30,387.2374526628136,387.2374526628136,379.19666977597507,382.0233459472656,4851208,0.0,0.0
2017-02-20 00:00:00+05:30,380.648186577691,393.82667371961804,379.5022311740451,385.9004821777344,4650662,0.0,0.0
2017-02-21 00:00:00+05:30,390.42692677310436,391.3437002576411,382.004160727681,387.1800537109375,7613996,0.0,0.0
2017-02-22 00:00:00+05:30,387.7149166059387,387.7149166059387,376.7901509416691,378.22259521484375,6607838,0.0,0.0
2017-02-23 00:00:00+05:30,381.56507958294424,389.624959117304,379.4450427714175,385.3658142089844,9542656,0.0,0.0
2017-02-27 00:00:00+05:30,384.7736026425528,390.77077362601267,384.63991717777566,386.72174072265625,5328696,0.0,0.0
2017-02-28 00:00:00+05:30,386.5116302572618,390.65618275412925,385.518478281577,386.72174072265625,5940132,0.0,0.0
2017-03-01 00:00:00+05:30,386.5689275424031,392.29870413641106,385.84314651468713,391.592041015625,4282448,0.0,0.0
2017-03-02 00:00:00+05:30,391.30557360516957,392.68071073719534,388.28788177466834,390.8853759765625,2948498,0.0,0.0
2017-03-03 00:00:00+05:30,385.90053566313,395.0872980739173,382.13799089215047,393.9031066894531,5401612,0.0,0.0
2017-03-06 00:00:00+05:30,389.6440303550035,395.71758154131203,389.510344849918,394.9345397949219,5286386,0.0,0.0
2017-03-07 00:00:00+05:30,390.38886451326323,391.840426888123,387.60037728678793,389.5484924316406,4644496,0.0,0.0
2017-03-08 00:00:00+05:30,388.440739779404,388.440739779404,383.6850196143382,384.96466064453125,6179176,0.0,0.0
2017-03-09 00:00:00+05:30,384.96461993211267,386.9509473256126,381.6031553586249,386.3970642089844,3480630,0.0,0.0
2017-03-10 00:00:00+05:30,387.7149538376262,392.5470756422992,387.1037868815246,390.33154296875,4550324,0.0,0.0
2017-03-14 00:00:00+05:30,390.6944140769399,397.9903445673466,390.6944140769399,395.27825927734375,7878396,0.0,0.0
2017-03-15 00:00:00+05:30,395.3164917370161,395.3164917370161,384.850087959503,386.5499267578125,6373978,0.0,0.0
2017-03-16 00:00:00+05:30,387.0655373525507,394.09404993354434,387.0655373525507,393.0054016113281,6702956,0.0,0.0
2017-03-17 00:00:00+05:30,395.50744429694004,398.37233299916477,389.3383746323399,397.3791809082031,9507846,0.0,0.0
2017-03-20 00:00:00+05:30,392.1268585224946,392.1268585224946,387.7531007544862,390.19781494140625,4427388,0.0,0.0
2017-03-21 00:00:00+05:30,389.96862162441215,395.33548462827264,389.16643887693033,394.5333251953125,4869584,0.0,0.0
2017-03-22 00:00:00+05:30,390.56070244794046,397.2454189360865,389.77763759110377,392.56610107421875,3990852,0.0,0.0
2017-03-23 00:00:00+05:30,392.7762316920921,398.4105126718717,392.1459468668498,397.4364318847656,4501662,0.0,0.0
2017-03-24 00:00:00+05:30,396.5005848462623,398.7924957413274,392.56611915811527,393.9794921875,4883896,0.0,0.0
2017-03-27 00:00:00+05:30,392.37511680508334,397.9712084268822,391.3437755796249,393.0054016113281,7684824,0.0,0.0
2017-03-28 00:00:00+05:30,394.01767118528664,396.88255973001725,393.4638113849235,395.41192626953125,4796796,0.0,0.0
2017-03-29 00:00:00+05:30,395.08722819116656,397.8375024030172,391.8594259503654,394.1513366699219,6981186,0.0,0.0
2017-03-30 00:00:00+05:30,394.9725812579992,395.6983622514958,389.72028629446197,391.7257080078125,12157180,0.0,0.0
2017-03-31 00:00:00+05:30,390.86626856191197,393.17729715713955,385.04099556355465,390.4842834472656,14153854,0.0,0.0
2017-04-03 00:00:00+05:30,394.2660172099818,394.3805847878148,384.31528450964504,385.3466491699219,4315600,0.0,0.0
2017-04-05 00:00:00+05:30,383.8951020505716,384.0479054468495,378.5473095841955,380.4381408691406,7398338,0.0,0.0
2017-04-06 00:00:00+05:30,381.2784766246785,384.20064895549234,378.9292586890532,381.83233642578125,5379008,0.0,0.0
2017-04-07 00:00:00+05:30,382.3289573795464,382.3289573795464,373.9634730188913,374.9375305175781,6404508,0.0,0.0
2017-04-10 00:00:00+05:30,376.2171629122547,377.9742851800063,362.92406177022355,364.18463134765625,9528472,0.0,0.0
2017-04-11 00:00:00+05:30,365.1969014893051,371.1749784698209,365.1969014893051,369.43695068359375,8655466,0.0,0.0
2017-04-12 00:00:00+05:30,370.52559595979193,373.161302823872,366.8394299319084,370.0863037109375,6696752,0.0,0.0
2017-04-13 00:00:00+05:30,370.5255926943397,378.165295636491,353.9665458930359,355.7809753417969,30973188,0.0,0.0
2017-04-17 00:00:00+05:30,355.246149387187,356.0483087858014,352.76324619254535,353.29803466796875,7213434,0.0,0.0
2017-04-18 00:00:00+05:30,353.240727513707,356.7740897516111,351.08250233447626,352.4385681152344,4647518,0.0,0.0
2017-04-19 00:00:00+05:30,352.5722969782618,355.24619305502,348.6187599620073,351.1207580566406,10071702,0.0,0.0
2017-04-20 00:00:00+05:30,351.9993344252042,355.1316174845135,350.8724735099343,354.21484375,4549000,0.0,0.0
2017-04-21 00:00:00+05:30,357.07971704268857,357.07971704268857,351.8465157737006,352.8396911621094,3577466,0.0,0.0
2017-04-24 00:00:00+05:30,350.47141391691173,354.67325103199187,348.7524805516517,353.9283752441406,5556666,0.0,0.0
2017-04-25 00:00:00+05:30,353.6800337503798,356.392118790501,351.6363993591704,354.99786376953125,4737060,0.0,0.0
2017-04-26 00:00:00+05:30,355.2271219252427,357.3662296021416,347.6829146389035,349.2299499511719,9084496,0.0,0.0
2017-04-27 00:00:00+05:30,349.8984000312415,354.86420701858447,349.8984000312415,353.4317626953125,7797208,0.0,0.0
2017-04-28 00:00:00+05:30,354.04284499972533,354.2529554352087,349.745513056949,351.0251770019531,5029702,0.0,0.0
2017-05-02 00:00:00+05:30,352.9541914799789,353.87096493950014,349.55451515831487,352.4194030761719,3231126,0.0,0.0
2017-05-03 00:00:00+05:30,353.9092533034797,358.7222570285323,350.5286939388028,356.88873291015625,4659448,0.0,0.0
2017-05-04 00:00:00+05:30,357.9200963153162,358.932366319072,354.82602583306385,358.16839599609375,5279806,0.0,0.0
2017-05-05 00:00:00+05:30,357.5381779325181,358.0538486710325,351.4264142071759,355.8192443847656,4432788,0.0,0.0
2017-05-08 00:00:00+05:30,358.3020730263212,362.3320117220814,356.0101621114407,361.1669616699219,4707098,0.0,0.0
2017-05-09 00:00:00+05:30,363.1150849422824,363.63077889866133,359.86821107180185,361.60626220703125,5649372,0.0,0.0
2017-05-10 00:00:00+05:30,361.79727528850975,362.88592373390134,357.9774234597318,360.4603271484375,3364302,0.0,0.0
2017-05-11 00:00:00+05:30,361.6826920087521,362.82864765537374,358.13023416713054,360.6322326660156,3229482,0.0,0.0
2017-05-12 00:00:00+05:30,364.0318298735457,368.99763657696235,363.4397575833504,368.32916259765625,10979996,0.0,0.0
2017-05-15 00:00:00+05:30,368.0426317310335,368.0426317310335,362.54203714634986,363.4779052734375,7297164,0.0,0.0
2017-05-16 00:00:00+05:30,364.070025796568,366.7630396717857,361.72083118597135,364.7958068847656,6130168,0.0,0.0
2017-05-17 00:00:00+05:30,363.49705749545245,366.11366974785454,360.536672598579,363.9554443359375,2915508,0.0,0.0
2017-05-18 00:00:00+05:30,360.2120450493079,372.0153971026091,360.1547379432668,367.374267578125,8057848,0.0,0.0
2017-05-19 00:00:00+05:30,367.27871103716564,367.73709786673123,362.06460456558716,365.92266845703125,4257396,0.0,0.0
2017-05-22 00:00:00+05:30,366.0946238787576,369.34149806876184,365.38793727221736,367.2596740722656,5503052,0.0,0.0
2017-05-23 00:00:00+05:30,368.481982267336,369.3796380391399,364.45202030515594,365.67437744140625,4039982,0.0,0.0
2017-05-24 00:00:00+05:30,366.70574885592646,368.80666720874683,362.7330939175111,364.71942138671875,5636286,0.0,0.0
2017-05-25 00:00:00+05:30,367.0877533233683,376.86656448151075,367.0877533233683,375.60601806640625,10438514,0.0,0.0
2017-05-26 00:00:00+05:30,377.01937561225947,381.98518299114437,374.574661115306,380.3426513671875,4988004,0.0,0.0
2017-05-29 00:00:00+05:30,378.509128432679,380.7246378386203,372.7029489686594,376.3127136230469,6308434,0.0,0.0
2017-05-30 00:00:00+05:30,375.1094062208192,381.9851387177385,373.8297653319238,380.5335998535156,3716910,0.0,0.0
2017-05-31 00:00:00+05:30,379.5212905114986,379.5212905114986,372.3781644961097,373.2185363769531,7763900,0.0,0.0
2017-06-01 00:00:00+05:30,375.9334767519401,379.96702403917953,371.76419487225587,376.7479553222656,5508606,7.375,0.0
2017-06-02 00:00:00+05:30,377.5236727944431,378.31874049669756,373.95553810054594,375.99169921875,3917966,0.0,0.0
2017-06-05 00:00:00+05:30,376.2049065581201,376.98058677782757,371.18237240113797,371.8417053222656,5462698,0.0,0.0
2017-06-06 00:00:00+05:30,374.2658313738223,382.99223676854876,374.0331366987188,379.8313293457031,7008686,0.0,0.0
2017-06-07 00:00:00+05:30,382.0225662461296,383.5351523731171,366.50895949501773,372.83074951171875,12455046,0.0,0.0
2017-06-08 00:00:00+05:30,373.47072939387573,373.47072939387573,367.73069910570734,370.94976806640625,6195352,0.0,0.0
2017-06-09 00:00:00+05:30,364.007423040364,368.8166510956694,357.976512531124,367.90521240234375,14757662,0.0,0.0
2017-06-12 00:00:00+05:30,365.86906903967525,374.3433922112818,364.6085883006575,373.8197937011719,8591676,0.0,0.0
2017-06-13 00:00:00+05:30,369.8056195613281,373.47071407531166,369.06871373476906,371.47332763671875,4937794,0.0,0.0
2017-06-14 00:00:00+05:30,372.32655503077797,373.0634608063637,368.9135663440395,371.7835693359375,7438110,0.0,0.0
2017-06-15 00:00:00+05:30,372.1908158806315,375.40988444716487,368.29300336792517,369.2626037597656,5528062,0.0,0.0
2017-06-16 00:00:00+05:30,368.09906273844933,369.9413033800932,363.0183664376163,364.66668701171875,10948450,0.0,0.0
2017-06-19 00:00:00+05:30,364.5504403955039,364.6667877337876,359.91574476676936,360.63323974609375,6855860,0.0,0.0
2017-06-20 00:00:00+05:30,362.63056545963184,367.245873034236,362.2621125571406,365.94659423828125,5184396,0.0,0.0
2017-06-21 00:00:00+05:30,366.50896431033283,368.06032500582626,363.03779001978904,365.8690185546875,3735864,0.0,0.0
2017-06-22 00:00:00+05:30,367.55608734863785,375.70072988836506,362.6692876216721,364.6278991699219,9465242,0.0,0.0
2017-06-23 00:00:00+05:30,366.5089204183094,368.11846641588363,363.7940395263219,365.8302001953125,6403018,0.0,0.0
2017-06-27 00:00:00+05:30,366.5089462048549,367.67246666899734,358.26734291717963,359.5472106933594,6904660,0.0,0.0
2017-06-28 00:00:00+05:30,361.77729907211904,361.8548718390446,357.20078988613085,358.63580322265625,5905224,0.0,0.0
2017-06-29 00:00:00+05:30,360.7689514160156,367.65311482560395,359.37271252136145,360.7689514160156,15914040,0.0,0.0
2017-06-30 00:00:00+05:30,361.0016008709282,363.7940546387796,360.3034933469363,362.8438415527344,4216700,0.0,0.0
2017-07-03 00:00:00+05:30,364.99633574759497,370.3873230067075,362.4753749103765,369.1850280761719,5088924,0.0,0.0
2017-07-04 00:00:00+05:30,369.94136879784537,376.2049975558026,368.2154988290426,373.16046142578125,5167726,0.0,0.0
2017-07-05 00:00:00+05:30,371.9387680167317,371.9387680167317,366.6641505355104,368.7972717285156,4226228,0.0,0.0
2017-07-06 00:00:00+05:30,366.50895711864564,371.16303911380305,366.19868972001217,367.2846374511719,3829720,0.0,0.0
2017-07-07 00:00:00+05:30,366.0628744886327,366.6834328612078,361.87420607924696,362.78564453125,5776886,0.0,0.0
2017-07-10 00:00:00+05:30,365.81091728857723,372.2490557718992,364.569823792353,371.1824951171875,1464376,0.0,0.0
2017-07-11 00:00:00+05:30,371.02734478553026,383.76788616102965,371.02734478553026,378.2799377441406,11539708,0.0,0.0
2017-07-12 00:00:00+05:30,378.12482332528435,380.66517200571815,375.72020925169585,377.1164245605469,6275976,0.0,0.0
2017-07-13 00:00:00+05:30,379.0167512239359,381.4213646639541,373.91664425853975,378.9391784667969,5170392,0.0,0.0
2017-07-14 00:00:00+05:30,387.62686058805394,390.49686362772354,374.67298950990187,377.0000305175781,22478180,0.0,0.0
2017-07-17 00:00:00+05:30,378.14416497262397,384.7374478490697,377.7563248034213,381.65411376953125,7698250,0.0,0.0
